Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1
Date and Time,Time (s),Force Beam 1 (N),Force Beam 2 (N),Force Beam 3 (N),Force Beam 4 (N),Normal Force (N),Parallel Force (N),Force Beam 1 (N),Force Beam 2 (N),Force Beam 3 (N),Force Beam 4 (N),Normal Force (N),Parallel Force (N)
2/20/2019 21:03,"0,193","66,08","94,75","5,34","81,91","248,08","29,91","107,60","84,21","25,91","85,16","302,88","-18,11"
2/20/2019 21:03,"0,194","65,92","94,77","5,64","81,75","248,08","29,91","107,68","84,02","26,02","85,48","303,19","-18,24"
2/20/2019 21:03,"0,195","66,00","94,72","5,56","81,91","248,19","29,86","107,57","84,07","25,88","85,37","302,89","-18,46"
2/20/2019 21:03,"0,196","65,95","94,66","5,56","81,66","247,83","29,47","107,62","84,02","25,97","85,32","302,92","-18,11"
2/20/2019 21:03,"0,197","65,97","94,42","5,56","81,53","247,48","29,60","107,76","83,88","25,94","85,19","302,77","-18,46"
2/20/2019 21:03,"0,198","65,67","94,42","5,47","81,64","247,20","29,73","107,85","83,85","25,86","85,32","302,87","-18,37"
2/20/2019 21:03,"0,199","66,08","94,61","5,50","81,75","247,94","29,78","107,85","83,99","25,86","85,58","303,27","-18,68"
2/20/2019 21:03,"0,200","65,78","94,66","5,70","81,66","247,81","29,56","108,01","83,85","25,77","85,48","303,12","-18,29"
2/20/2019 21:03,"0,201","65,86","94,42","5,61","81,77","247,67","29,65","107,85","83,96","25,86","85,48","303,14","-18,42"
2/20/2019 21:03,"0,202","65,86","94,55","5,50","81,80","247,72","29,91","107,90","83,69","25,88","85,56","303,03","-18,55"
2/20/2019 21:03,"0,203","66,06","94,66","5,25","81,85","247,83","29,56","107,85","83,63","25,58","85,53","302,59","-18,29"
2/20/2019 21:03,"0,204","66,03","94,75","5,58","81,77","248,13","29,65","108,07","83,69","25,64","85,40","302,79","-18,46"
2/20/2019 21:03,"0,205","65,81","94,69","5,53","81,85","247,89","29,82","108,01","83,66","25,67","85,32","302,66","-18,16"
2/20/2019 21:03,"0,206","65,62","94,66","5,50","81,77","247,56","29,60","107,96","83,52","25,75","85,32","302,54","-18,16"
2/20/2019 21:03,"0,207","65,81","94,53","5,36","81,83","247,53","29,69","108,01","83,63","25,58","85,50","302,73","-18,33"
2/20/2019 21:03,"0,208","65,78","94,44","5,61","81,72","247,56","29,56","107,87","83,36","25,61","85,45","302,29","-18,46"
2/20/2019 21:03,"0,209","66,14","94,80","5,42","81,80","248,16","29,91","108,12","83,58","25,50","85,35","302,55","-18,46"
2/20/2019 21:03,"0,210","65,97","94,77","5,67","81,83","248,24","29,26","107,93","83,52","25,56","85,48","302,48","-18,42"
2/20/2019 21:03,"0,211","65,78","94,66","5,58","81,64","247,67","29,65","108,18","83,47","25,80","85,64","303,08","-18,72"
2/20/2019 21:03,"0,212","65,97","94,61","5,45","81,83","247,86","29,60","108,10","83,63","25,86","85,82","303,40","-18,81"
2/20/2019 21:03,"0,213","65,73","94,77","5,56","81,88","247,94","29,73","108,12","83,27","25,42","85,48","302,29","-18,68"
2/20/2019 21:03,"0,214","65,81","94,55","5,42","81,85","247,64","29,73","108,29","83,38","25,69","85,50","302,87","-18,37"
2/20/2019 21:03,"0,215","65,92","94,88","5,42","81,77","248,00","29,73","107,93","83,25","25,39","85,53","302,10","-18,76"
2/20/2019 21:03,"0,216","65,84","94,50","5,45","81,99","247,77","29,52","108,24","83,25","25,36","85,53","302,38","-18,59"
2/20/2019 21:03,"0,217","65,95","94,50","5,47","81,94","247,86","29,56","108,40","82,97","25,39","85,69","302,45","-18,46"
2/20/2019 21:03,"0,218","65,81","94,47","5,28","82,02","247,58","29,60","108,18","83,16","25,36","85,64","302,34","-18,63"
2/20/2019 21:03,"0,219","65,97","94,55","5,47","82,07","248,08","29,56","108,49","83,08","25,23","85,56","302,35","-18,63"
2/20/2019 21:03,"0,220","65,97","94,69","5,34","82,07","248,08","29,82","108,12","83,11","25,47","85,69","302,39","-18,89"
2/20/2019 21:03,"0,221","65,86","94,83","5,56","82,10","248,35","29,82","108,51","83,08","25,50","85,61","302,70","-18,72"
2/20/2019 21:03,"0,222","65,92","94,66","5,47","81,96","248,02","29,73","108,21","82,75","25,31","85,71","301,98","-18,59"
2/20/2019 21:03,"0,223","65,97","94,66","5,56","81,91","248,11","29,60","108,35","83,16","25,39","85,74","302,64","-18,72"
2/20/2019 21:03,"0,224","66,19","94,47","5,47","81,72","247,86","29,78","108,26","82,70","25,12","85,79","301,87","-18,81"
2/20/2019 21:03,"0,225","65,95","94,58","5,36","81,91","247,80","29,65","108,54","82,48","25,47","85,90","302,39","-18,59"
2/20/2019 21:03,"0,226","65,89","94,69","5,58","81,99","248,16","29,73","108,43","82,70","25,25","85,77","302,15","-18,63"
2/20/2019 21:03,"0,227","66,11","94,55","5,47","81,91","248,05","29,78","108,37","82,59","25,20","85,61","301,77","-18,81"
2/20/2019 21:03,"0,228","66,03","94,66","5,31","81,88","247,88","29,82","108,26","82,78","25,20","85,66","301,90","-18,81"
2/20/2019 21:03,"0,229","66,03","94,61","5,39","81,94","247,97","29,56","108,62","82,64","25,01","85,90","302,17","-18,59"
2/20/2019 21:03,"0,230","66,14","94,55","5,50","81,80","248,00","29,52","108,26","82,64","25,04","85,61","301,55","-18,76"
2/20/2019 21:03,"0,231","66,03","94,77","5,56","81,80","248,16","29,60","108,62","82,59","25,09","85,77","302,07","-18,85"
2/20/2019 21:03,"0,232","66,30","94,55","5,34","81,99","248,19","29,26","108,51","82,59","24,98","85,56","301,64","-18,81"
2/20/2019 21:03,"0,233","66,19","94,77","5,42","81,80","248,19","29,43","108,46","82,75","25,01","85,90","302,12","-18,72"
2/20/2019 21:03,"0,234","66,06","94,77","5,58","82,21","248,63","29,04","108,71","82,48","24,98","85,90","302,06","-18,63"
2/20/2019 21:03,"0,235","66,17","94,83","5,67","82,07","248,74","29,60","108,60","82,42","25,09","85,90","302,01","-18,76"
2/20/2019 21:03,"0,236","66,11","94,75","5,56","81,83","248,24","29,65","108,85","82,61","24,93","85,95","302,34","-18,72"
2/20/2019 21:03,"0,237","65,97","94,80","5,45","82,07","248,30","29,60","108,74","82,34","24,87","85,95","301,90","-18,81"
2/20/2019 21:03,"0,238","66,08","94,94","5,45","82,29","248,76","29,65","108,60","82,26","24,93","86,00","301,78","-18,81"
2/20/2019 21:03,"0,239","66,00","94,77","5,56","81,91","248,24","29,82","108,35","82,26","25,01","85,92","301,54","-18,76"
2/20/2019 21:03,"0,240","65,97","94,91","5,64","82,18","248,71","29,78","108,62","82,31","24,90","85,87","301,71","-18,72"
2/20/2019 21:03,"0,241","66,30","94,86","5,47","81,96","248,60","29,91","108,65","82,17","24,71","85,90","301,43","-18,76"
2/20/2019 21:03,"0,242","66,03","94,83","5,56","81,99","248,41","29,91","108,74","82,09","24,90","85,90","301,63","-18,85"
2/20/2019 21:03,"0,243","66,25","94,91","5,34","82,18","248,68","29,82","108,68","82,20","24,90","85,98","301,76","-18,89"
2/20/2019 21:03,"0,244","66,14","94,99","5,61","82,24","248,98","29,78","108,76","82,04","24,65","85,85","301,30","-18,89"
2/20/2019 21:03,"0,245","66,19","94,86","5,58","82,16","248,79","29,65","108,71","82,01","24,95","85,92","301,60","-18,94"
2/20/2019 21:03,"0,246","66,30","94,94","5,47","81,94","248,65","29,99","108,60","82,26","24,76","85,79","301,41","-18,81"
2/20/2019 21:03,"0,247","66,14","95,08","5,56","81,80","248,57","29,65","108,62","82,04","24,76","85,90","301,32","-18,76"
2/20/2019 21:03,"0,248","66,19","94,97","5,34","82,07","248,57","29,82","108,96","81,90","24,57","85,90","301,33","-18,85"
2/20/2019 21:03,"0,249","66,19","94,83","5,72","82,26","249,01","29,73","108,68","82,20","24,52","85,90","301,30","-19,11"
2/20/2019 21:03,"0,250","65,97","94,94","5,58","82,10","248,60","29,86","108,82","81,93","24,46","86,06","301,26","-18,94"
2/20/2019 21:03,"0,251","66,11","94,97","5,47","82,21","248,76","29,91","108,71","82,09","24,71","85,79","301,30","-19,07"
2/20/2019 21:03,"0,252","66,00","95,10","5,47","82,35","248,93","29,91","108,74","82,04","24,57","85,90","301,24","-19,11"
2/20/2019 21:03,"0,253","66,03","95,27","5,70","82,05","249,04","29,91","108,79","82,04","24,52","85,98","301,32","-18,85"
2/20/2019 21:03,"0,254","66,14","95,13","5,58","82,16","249,01","29,95","108,79","81,74","24,52","86,03","301,07","-19,07"
2/20/2019 21:03,"0,255","66,08","94,77","5,72","82,18","248,76","29,82","108,74","81,71","24,54","85,92","300,91","-18,98"
2/20/2019 21:03,"0,256","66,03","95,19","5,67","81,91","248,79","29,73","108,79","81,76","24,54","86,06","301,15","-18,94"
2/20/2019 21:03,"0,257","65,97","95,24","5,67","82,13","249,01","29,78","108,82","81,85","24,49","85,74","300,89","-18,81"
2/20/2019 21:03,"0,258","65,97","95,10","5,45","82,32","248,84","29,78","108,57","81,76","24,82","86,03","301,18","-19,20"
2/20/2019 21:03,"0,259","66,06","95,24","5,75","82,21","249,26","29,91","108,85","81,74","24,38","85,79","300,75","-18,94"
2/20/2019 21:03,"0,260","66,08","95,13","5,70","82,18","249,09","29,78","108,99","81,76","24,49","86,06","301,29","-18,89"
2/20/2019 21:03,"0,261","66,30","95,10","5,64","82,26","249,31","29,65","108,68","81,71","24,43","85,92","300,75","-18,85"
2/20/2019 21:03,"0,262","66,25","95,13","5,78","82,40","249,56","29,78","108,65","81,60","24,52","86,00","300,77","-18,81"
2/20/2019 21:03,"0,263","66,19","95,21","5,83","82,37","249,62","29,91","109,07","81,71","24,46","86,00","301,24","-18,81"
2/20/2019 21:03,"0,264","65,97","95,43","5,56","81,94","248,90","29,95","109,01","81,68","24,54","85,79","301,03","-18,76"
2/20/2019 21:03,"0,265","65,97","95,24","5,56","81,96","248,74","29,60","108,82","81,76","24,43","85,82","300,84","-18,85"
2/20/2019 21:03,"0,266","66,00","95,32","5,56","82,16","249,04","29,47","108,85","81,54","24,52","85,85","300,75","-18,76"
2/20/2019 21:03,"0,267","66,25","95,16","5,47","82,21","249,09","29,86","108,90","81,54","24,57","86,00","301,02","-18,98"
2/20/2019 21:03,"0,268","66,03","95,49","5,67","82,35","249,53","29,65","108,79","81,43","24,32","86,29","300,84","-19,15"
2/20/2019 21:03,"0,269","66,19","95,41","5,78","82,35","249,73","29,91","108,99","81,49","24,43","86,11","301,02","-18,85"
2/20/2019 21:03,"0,270","65,97","95,49","5,58","82,18","249,23","29,73","108,68","81,82","24,43","86,16","301,09","-18,89"
2/20/2019 21:03,"0,271","66,06","95,57","5,61","82,18","249,42","30,25","108,96","81,32","24,38","86,00","300,66","-18,76"
2/20/2019 21:03,"0,272","66,30","95,27","5,83","82,05","249,45","29,91","108,85","81,60","24,24","86,00","300,69","-18,81"
2/20/2019 21:03,"0,273","66,08","95,41","5,56","82,37","249,42","29,73","108,82","81,27","24,54","85,98","300,61","-18,94"
2/20/2019 21:03,"0,274","66,11","95,54","5,58","82,35","249,59","29,99","108,74","81,27","24,22","85,92","300,14","-18,94"
2/20/2019 21:03,"0,275","66,25","95,35","5,78","82,24","249,62","29,95","108,93","81,38","24,22","86,03","300,55","-19,11"
2/20/2019 21:03,"0,276","66,17","95,21","5,78","82,05","249,21","29,91","108,93","81,46","24,32","86,03","300,75","-19,11"
2/20/2019 21:03,"0,277","65,92","95,38","5,86","82,18","249,34","29,82","108,93","81,43","24,32","86,06","300,74","-18,81"
2/20/2019 21:03,"0,278","66,03","95,52","5,86","82,13","249,54","29,91","108,79","81,52","24,54","86,06","300,91","-18,81"
2/20/2019 21:03,"0,279","66,00","95,43","5,89","82,05","249,37","29,91","108,82","81,27","24,41","85,87","300,37","-18,76"
2/20/2019 21:03,"0,280","66,28","95,60","5,75","82,29","249,92","29,95","108,96","81,13","24,16","86,11","300,36","-18,89"
2/20/2019 21:03,"0,281","66,06","95,41","5,72","82,48","249,67","30,17","108,90","81,21","24,30","86,00","300,42","-18,81"
2/20/2019 21:03,"0,282","66,06","95,65","5,89","82,24","249,84","29,60","109,01","81,24","24,52","86,06","300,83","-18,81"
2/20/2019 21:03,"0,283","66,11","95,46","5,78","82,18","249,53","29,78","108,96","81,10","24,27","86,03","300,36","-18,89"
2/20/2019 21:03,"0,284","66,33","95,43","5,67","82,26","249,70","30,12","108,99","81,27","24,13","86,11","300,50","-19,07"
2/20/2019 21:03,"0,285","66,30","95,52","5,67","82,24","249,73","29,99","108,71","81,21","24,13","86,00","300,06","-18,72"
2/20/2019 21:03,"0,286","66,11","95,57","5,70","82,35","249,73","29,82","108,71","81,21","24,30","86,00","300,22","-18,72"
2/20/2019 21:03,"0,287","65,95","95,49","5,75","82,35","249,53","29,86","108,62","81,32","24,11","85,98","300,03","-18,98"
2/20/2019 21:03,"0,288","66,08","95,35","5,83","82,26","249,53","29,86","108,96","81,16","24,22","85,95","300,28","-18,94"
2/20/2019 21:03,"0,289","66,03","95,43","5,83","82,35","249,64","29,91","108,76","81,02","24,11","86,11","300,00","-18,98"
2/20/2019 21:03,"0,290","65,97","95,54","5,78","82,29","249,59","29,82","108,74","80,88","24,27","85,95","299,84","-18,98"
2/20/2019 21:03,"0,291","66,22","95,49","5,72","82,29","249,73","29,91","108,71","80,88","24,30","86,03","299,92","-18,98"
2/20/2019 21:03,"0,292","66,11","95,38","5,81","82,13","249,42","29,95","108,68","80,88","24,05","85,95","299,57","-19,07"
2/20/2019 21:03,"0,293","66,11","95,68","6,00","82,37","250,17","29,91","108,90","80,77","24,24","86,11","300,03","-18,76"
2/20/2019 21:03,"0,294","65,75","95,52","5,72","82,29","249,29","29,95","108,90","80,80","24,08","86,08","299,86","-19,02"
2/20/2019 21:03,"0,295","66,17","95,65","5,70","82,29","249,81","29,95","108,68","80,91","23,91","86,00","299,51","-18,98"
2/20/2019 21:03,"0,296","66,03","95,38","5,56","82,07","249,04","29,73","108,68","80,88","23,67","86,03","299,26","-18,98"
2/20/2019 21:03,"0,297","65,89","95,35","5,70","82,35","249,29","30,08","108,99","80,61","23,78","86,00","299,38","-19,15"
2/20/2019 21:03,"0,298","66,08","95,60","5,78","82,07","249,53","30,08","108,99","81,10","23,91","85,90","299,90","-19,07"
2/20/2019 21:03,"0,299","66,08","95,54","5,56","82,21","249,40","29,95","108,96","80,77","24,08","85,90","299,71","-19,15"
2/20/2019 21:03,"0,300","65,78","95,60","5,61","82,24","249,23","29,91","108,82","80,80","23,94","85,87","299,43","-19,11"
2/20/2019 21:03,"0,301","66,06","95,63","6,05","82,02","249,76","29,82","108,74","80,88","24,05","86,11","299,78","-18,94"
2/20/2019 21:03,"0,302","65,92","95,65","5,89","82,35","249,81","30,12","108,87","80,99","24,00","85,92","299,79","-18,85"
2/20/2019 21:03,"0,303","65,84","95,82","5,78","82,24","249,67","29,91","108,87","80,75","23,97","86,16","299,75","-19,15"
2/20/2019 21:03,"0,304","65,67","95,76","5,72","82,24","249,40","29,86","108,79","80,86","24,00","85,79","299,44","-19,07"
2/20/2019 21:03,"0,305","65,89","95,54","5,67","82,35","249,45","30,08","108,57","80,58","24,13","86,06","299,34","-18,98"
2/20/2019 21:03,"0,306","66,00","95,54","5,78","82,32","249,64","29,82","108,54","80,66","23,83","86,11","299,15","-18,94"
2/20/2019 21:03,"0,307","66,00","95,52","5,89","82,18","249,59","29,82","108,79","80,88","23,91","85,77","299,36","-19,24"
2/20/2019 21:03,"0,308","65,97","95,54","5,72","81,99","249,23","30,04","108,85","80,77","24,16","86,00","299,79","-18,98"
2/20/2019 21:03,"0,309","65,92","95,79","5,89","82,32","249,92","30,12","108,85","80,72","23,83","86,00","299,40","-19,24"
2/20/2019 21:03,"0,310","65,95","95,60","5,86","82,16","249,56","30,12","109,01","80,75","23,67","85,95","299,38","-19,15"
2/20/2019 21:03,"0,311","66,11","95,74","5,56","82,26","249,67","30,12","109,01","80,28","23,94","86,06","299,29","-19,15"
2/20/2019 21:03,"0,312","65,84","95,65","5,83","82,24","249,56","30,08","108,76","80,61","24,00","85,85","299,21","-19,15"
2/20/2019 21:03,"0,313","66,08","95,90","6,03","82,18","250,20","30,08","108,87","80,53","23,80","85,79","299,00","-18,98"
2/20/2019 21:03,"0,314","66,14","95,87","6,05","82,24","250,31","30,21","108,57","80,44","23,94","85,82","298,77","-19,11"
2/20/2019 21:03,"0,315","66,08","95,96","5,97","82,16","250,17","30,08","108,71","80,55","23,91","85,71","298,89","-19,15"
2/20/2019 21:03,"0,316","65,95","95,98","5,64","82,35","249,92","30,08","108,68","80,77","23,83","86,06","299,34","-18,85"
2/20/2019 21:03,"0,317","65,86","96,04","5,75","82,07","249,73","29,99","108,90","80,42","23,86","86,06","299,24","-19,37"
2/20/2019 21:03,"0,318","66,00","95,68","5,78","82,18","249,64","30,04","108,57","80,47","23,78","85,92","298,74","-19,11"
2/20/2019 21:03,"0,319","66,00","95,87","5,78","82,13","249,78","30,17","108,79","80,44","23,75","85,90","298,88","-19,33"
2/20/2019 21:03,"0,320","65,92","96,01","5,94","82,18","250,06","30,38","108,82","80,25","23,64","86,08","298,79","-19,11"
2/20/2019 21:03,"0,321","66,00","96,09","5,83","82,29","250,22","30,17","108,85","80,58","23,83","86,00","299,26","-19,20"
2/20/2019 21:03,"0,322","65,67","96,04","5,97","82,29","249,97","30,08","108,68","80,47","23,53","86,11","298,79","-19,15"
2/20/2019 21:03,"0,323","65,97","96,15","5,89","82,07","250,09","30,04","108,90","80,44","23,89","86,00","299,24","-19,15"
2/20/2019 21:03,"0,324","66,25","96,26","5,97","82,35","250,83","30,21","108,96","80,42","24,00","85,92","299,30","-19,28"
2/20/2019 21:03,"0,325","66,19","96,23","5,75","82,32","250,50","30,17","109,01","80,36","23,94","85,74","299,06","-18,89"
2/20/2019 21:03,"0,326","66,14","96,15","5,92","82,16","250,36","30,04","108,46","80,31","23,75","85,90","298,41","-19,07"
2/20/2019 21:03,"0,327","66,00","96,34","6,00","82,26","250,61","30,21","108,68","80,11","23,78","85,90","298,47","-19,07"
2/20/2019 21:03,"0,328","66,08","96,34","5,83","82,16","250,41","29,99","108,96","80,44","23,89","86,08","299,37","-19,15"
2/20/2019 21:03,"0,329","66,17","96,53","5,94","82,78","251,43","30,17","108,87","80,33","23,67","85,90","298,78","-19,11"
2/20/2019 21:03,"0,330","66,14","96,09","5,78","82,21","250,22","30,17","108,74","80,44","23,86","85,90","298,94","-19,33"
2/20/2019 21:03,"0,331","65,97","96,40","5,94","82,29","250,61","30,17","108,87","80,22","23,80","85,90","298,80","-18,89"
2/20/2019 21:03,"0,332","66,00","96,48","6,08","82,62","251,18","30,34","108,79","80,22","23,78","85,90","298,69","-18,98"
2/20/2019 21:03,"0,333","66,17","96,42","6,08","82,51","251,18","30,25","108,79","80,44","23,89","86,21","299,34","-19,33"
2/20/2019 21:03,"0,334","66,14","96,51","6,05","82,24","250,94","30,04","108,85","80,33","23,70","85,85","298,72","-19,11"
2/20/2019 21:03,"0,335","66,17","96,56","6,08","82,35","251,16","29,78","109,21","80,28","23,75","86,00","299,24","-18,94"
2/20/2019 21:03,"0,336","66,22","96,31","6,00","82,46","250,99","30,43","109,12","80,31","23,67","86,19","299,29","-19,28"
2/20/2019 21:03,"0,337","66,14","96,42","6,11","82,51","251,18","29,95","108,90","79,98","23,72","85,90","298,50","-18,98"
2/20/2019 21:03,"0,338","66,17","96,51","6,03","82,07","250,77","30,12","108,87","80,47","23,56","85,79","298,70","-19,07"
2/20/2019 21:03,"0,339","66,08","96,59","6,03","82,07","250,77","30,25","108,96","80,06","23,50","85,90","298,42","-19,15"
2/20/2019 21:03,"0,340","66,17","96,75","6,17","82,35","251,43","30,25","108,99","80,44","23,67","85,92","299,02","-19,20"
2/20/2019 21:03,"0,341","65,89","96,67","5,89","82,21","250,66","30,21","109,01","80,33","23,78","86,08","299,21","-19,07"
2/20/2019 21:03,"0,342","66,17","96,81","5,83","82,54","251,35","30,38","109,01","80,39","23,67","86,03","299,10","-19,07"
2/20/2019 21:03,"0,343","66,06","96,75","5,94","82,29","251,05","30,34","109,01","80,11","23,53","85,95","298,61","-18,81"
2/20/2019 21:03,"0,344","66,03","96,81","5,97","82,40","251,21","30,12","108,82","80,20","23,61","86,27","298,90","-19,28"
2/20/2019 21:03,"0,345","65,97","96,59","6,11","82,24","250,91","29,91","109,01","80,25","23,67","86,21","299,15","-19,15"
2/20/2019 21:03,"0,346","66,03","96,86","5,89","82,26","251,05","30,17","109,01","80,09","23,45","86,08","298,63","-19,33"
2/20/2019 21:03,"0,347","65,78","96,73","6,22","82,29","251,02","30,43","108,76","80,06","23,67","86,08","298,57","-19,15"
2/20/2019 21:03,"0,348","66,22","96,73","6,19","82,24","251,38","30,08","109,04","80,03","23,67","85,90","298,64","-19,11"
2/20/2019 21:03,"0,349","66,00","96,45","6,05","82,16","250,66","30,25","109,01","80,31","23,67","86,08","299,07","-18,98"
2/20/2019 21:03,"0,350","66,14","96,75","6,22","82,29","251,41","30,12","108,93","80,39","23,67","86,00","298,99","-18,85"
2/20/2019 21:03,"0,351","66,11","96,78","5,97","82,02","250,88","30,12","109,24","80,31","23,78","85,77","299,09","-19,33"
2/20/2019 21:03,"0,352","66,22","96,86","6,25","82,02","251,35","30,21","109,12","80,47","23,67","86,14","299,40","-19,33"
2/20/2019 21:03,"0,353","66,08","96,81","6,08","82,18","251,16","30,08","109,01","80,14","23,67","86,00","298,83","-18,85"
2/20/2019 21:03,"0,354","65,97","96,86","6,08","82,32","251,24","30,17","109,12","80,03","23,67","86,11","298,93","-19,07"
2/20/2019 21:03,"0,355","65,97","96,78","6,25","82,18","251,19","30,12","109,04","80,31","23,61","86,21","299,18","-19,15"
2/20/2019 21:03,"0,356","66,14","96,86","6,22","82,37","251,60","30,21","108,85","80,03","23,67","86,00","298,55","-19,33"
2/20/2019 21:03,"0,357","65,97","97,00","6,17","82,10","251,24","30,08","109,01","80,20","23,48","85,92","298,61","-19,02"
2/20/2019 21:03,"0,358","65,89","96,84","6,05","81,99","250,77","30,43","109,01","80,11","23,48","85,74","298,34","-19,24"
2/20/2019 21:03,"0,359","65,97","96,97","6,22","81,96","251,13","29,99","109,01","80,14","23,67","86,14","298,96","-19,11"
2/20/2019 21:03,"0,360","66,00","96,86","6,00","81,94","250,80","30,43","109,04","80,11","23,56","86,16","298,88","-19,11"
2/20/2019 21:03,"0,361","65,75","96,97","6,11","82,07","250,91","30,12","108,85","80,20","23,56","85,90","298,50","-19,07"
2/20/2019 21:03,"0,362","65,97","96,92","6,19","81,94","251,02","29,99","108,96","80,33","23,70","86,06","299,04","-18,94"
2/20/2019 21:03,"0,363","65,89","96,97","6,25","82,35","251,46","29,99","109,04","80,11","23,67","86,24","299,06","-18,76"
